x,y,popDensity,DEM,Tem,Pre,slop
118.687,33.703,601.8602414,22,15.21829704,957.7677183,0.137701947
118.324,33.8048,828.1127156,24,15.16229661,938.7256284,0.128582374
118.354,34.0042,522.706062,11,15.07396318,919.0414993,0.179455695
119.94,32.3228,801.5361535,2,15.971421,1107.595062,0.103785336
119.911,32.5115,1486.771427,7,15.83819428,1086.924262,0.108575492
120.111,32.5176,776.0311155,28,15.7559977,1089.84017,0.149819726
120.262,32.0358,1018.004392,1,16.13206073,1140.313874,0.091409118
120.129,32.2018,845.6164966,5,16.0246587,1122.081587,0.11620309
119.985,32.9569,471.2356213,7,15.53391335,1044.487187,0.104691226
120.192,31.4487,1454.944288,1,16.50852072,1224.524131,0.342160061
120.206,31.6536,2785.526799,20,16.34700929,1193.28236,0.115828215
120.299,31.834,1790.380767,11,16.22580608,1166.423168,0.172839779
120.295,31.5825,13394.93005,7,16.34646833,1202.481859,0.321704877
120.478,31.6267,2220.964501,5,16.35959004,1190.170549,0.115246033
120.425,31.5085,3088.718461,14,16.43376441,1208.490265,0.101386737
119.783,31.3542,631.7577693,3,16.506552,1256.292769,0.781471205
116.604,34.6908,644.627639,43,14.81809322,766.4158525,0.121334137
117.2,34.3049,10195.02433,36,14.91494053,837.164807,0.182291051
117.461,34.3843,605.1983314,32,14.84144212,843.163266,0.371979736
116.892,34.6958,832.0674574,42,14.74811664,781.9892515,0.19309422
117.889,34.3955,704.1301984,17,14.86466353,863.1493295,0.183991458
117.137,34.2651,6059.857031,34,14.92278209,838.4068171,0.34468716
117.878,33.9417,615.0816138,27,15.09864311,908.0188534,0.123255067
117.284,34.2806,639.2728186,46,14.9142297,844.3030636,0.322065745
118.334,34.2814,609.7799015,32,14.86565049,894.9794971,0.20604667
117.263,34.2132,4160.925397,44,14.94768888,850.0079867,0.158112997
120.026,34.0944,417.2266303,6,14.86317104,938.3359038,0.093796399
120.564,33.2015,222.8776552,8,15.36060531,1031.908864,0.0729283
120.592,32.7909,349.1381575,11,15.58443406,1069.185681,0.082559177
119.693,33.7074,551.3947245,4,15.12212596,966.9376424,0.108441743
119.825,33.4843,529.2815668,27,15.21910825,988.940036,0.127609418
120.259,33.772,294.5283127,3,15.02792642,965.4836673,0.093454232
120.267,33.4182,816.2085252,1,15.24725051,1000.85994,0.081147455
119.791,34.2341,325.7511302,8,14.77407088,927.8704668,0.154460248
119.96,33.2649,793.2242183,2,15.37740973,1011.953553,0.061038306
119.444,33.2201,463.4230657,7,15.45765592,1011.387791,0.0723861
119.498,32.8306,375.2205176,11,15.68845815,1049.476182,0.105259591
119.55,32.3449,1779.546268,2,16.01724302,1101.738374,0.044739582
119.391,32.4584,1345.459573,6,15.94572572,1087.418936,0.114289735
119.69,32.5362,699.62548,4,15.87587466,1081.41735,0.035151162
119.189,32.3883,590.0932816,27,15.94843157,1094.872888,0.244612836
119.435,32.0954,572.6620603,18,16.09715192,1137.256137,0.425438979
119.632,31.9567,941.7288347,2,16.23964697,1155.872231,0.118000664
119.631,32.1868,1029.705327,16,16.07463575,1123.30578,0.249707131
119.195,31.928,462.3015657,25,16.157688,1165.342654,0.716023607
119.408,32.1837,2430.939071,15,16.04743343,1123.916121,0.607048958
119.833,32.1861,982.7262686,8,16.08485404,1123.181502,0.080598683
116.054,27.7111,199.6148887,83,18.59029399,1812.436649,1.801793051
116.605,28.2169,304.3691334,74,18.74616556,1868.113584,0.98905083
116.351,26.7593,127.4468243,214,18.66511575,1828.355335,2.869565365
116.746,27.931,187.0908354,93,18.78381288,1901.314007,1.552953432
115.832,27.3699,127.7620092,135,18.07448189,1783.352765,3.099825954
116.92,27.2581,120.2405929,148,18.57575587,1909.970178,3.014410719
116.349,27.9211,519.4243544,49,18.85965352,1847.443585,0.838370714
116.67,27.5174,167.4769636,123,18.75936045,1895.987052,2.221271819
116.488,27.1134,141.4727578,80,18.71971038,1859.013681,2.597732317
116.24,27.3912,103.63257780000001,307,17.87572096,1852.713197,4.40871539
117.023,27.7417,76.481524,197,17.56507135,1957.202757,4.736034895
115.385,25.2347,146.4637021,564,19.39942153,1653.361718,2.970379426
114.187,25.6754,80.5831956,529,17.87367689,1638.54445,4.817487609
114.357,25.4461,196.8598428,332,18.99460633,1630.305017,3.537757228
115.083,24.8223,159.0402152,301,19.8268134,1677.751841,2.592789546
115.061,25.8983,192.9019424,102,19.45201913,1596.854747,2.641643651
115.754,25.5033,166.7890559,183,19.54583958,1670.972601,2.700351973
114.722,24.7706,194.0159816,514,19.5371613,1710.516962,3.361935228
114.692,25.8352,510.4705544,126,19.54579315,1591.849612,1.826609366
116.001,26.5869,173.3950787,254,18.44485561,1765.408269,2.964974259
114.507,24.8455,110.4167756,492,19.47122735,1711.271808,3.33219388
115.974,25.9191,251.4866432,256,19.31168337,1703.026503,2.548052879
114.391,25.9363,174.4522262,541,18.22286098,1620.772703,4.130503776
116.361,26.3035,180.5052223,263,18.67605342,1791.29606,3.079124651
114.971,25.2833,235.1202623,159,20.02632499,1620.434763,2.00628381
115.434,26.4224,222.3735857,216,18.50151439,1661.161051,3.144681126
115.655,24.9018,119.8962032,446,19.47610269,1689.623609,3.431192258
115.498,25.9341,312.8871107,148,19.36321027,1632.09618,3.160565555
114.915,25.8178,1898.021931,99,19.79289139,1584.112842,2.069636777
114.444,27.3584,117.9959723,343,17.38958162,1664.343069,3.682178516
114.739,27.1403,221.117934,76,18.58816295,1642.66254,1.170227361
115.242,27.1976,168.139012,69,18.66657467,1685.848256,1.94564714
114.936,27.1541,939.4413622,63,18.92565374,1647.11125,0.461258046
114.142,26.646,108.0233507,1101,16.79420854,1649.769182,5.061403506
115.219,26.8979,263.4375305,172,18.68426494,1663.019072,2.827407272
114.359,26.3411,164.879991,426,17.73698301,1630.476067,4.286811814
114.929,26.7407,186.9298825,106,18.89938623,1626.409402,1.834892739
114.813,26.4425,123.0909222,219,19.01973073,1603.77728,2.593503458
115.203,27.5868,115.6463499,49,18.48442234,1709.591979,1.562981621
115.497,27.7359,229.8361141,71,18.38517187,1746.670309,2.3216425
115.582,27.0943,143.839333,265,18.38285635,1728.022336,2.520800959
114.179,26.972,180.5766723,112,17.80955628,1629.729015,3.293514831
117.109,29.2248,626.1228969,33,18.02542519,1820.443083,1.953002697
117.296,29.5538,99.05004494,225,17.24536279,1803.759496,2.873678106
117.262,28.9676,380.6024692,13,18.46651578,1874.861443,1.13476618
117.228,29.2879,3293.562292,50,17.80884249,1830.718206,2.56803622
115.832,29.6336,352.0329795,32,17.60342447,1587.36156,1.301047908
115.61,29.4089,195.7460426,133,17.38727951,1607.319967,2.170815623
116.328,29.3282,259.4804788,106,18.03302841,1692.665502,0.918518581
115.822,29.2536,638.5108873,5,18.07776661,1639.729888,0.475181864
116.281,29.6643,340.7660129,21,17.8002266,1632.085297,1.045419553
116.044,29.6669,1045.620063,134,17.65151253,1604.800197,1.80183388
115.981,29.4195,301.2883028,36,17.00753847,1654.401514,4.098382805
116.617,29.8315,183.8589049,328,17.44107334,1654.555075,1.930260617
115.448,29.6267,282.4263265,406,16.87895125,1573.394164,3.480358423
115.011,29.2603,91.42198246,81,16.61587168,1645.29189,4.626202862
114.434,28.9971,158.0033352,375,16.75882227,1715.137349,4.460399975
116.009,29.7287,9031.89876,23,17.79480116,1586.705887,0.602275072
115.732,29.1347,162.5986756,20,17.8038173,1660.753996,1.688721886
115.583,28.8325,379.8149649,23,18.1628784,1693.499873,1.541836038
115.914,28.7294,7463.975732,1,18.53523006,1728.929862,0.219914328
116.304,28.4393,320.0964089,30,18.73130696,1806.924303,0.392351382
116.059,28.6182,803.8017801,23,18.59775241,1757.648236,0.192312011
115.903,28.7101,4981.523736,15,18.36435444,1734.646629,0.864791325
115.917,28.6267,9260.215665,16,18.57550934,1742.732973,0.128950645
115.871,28.6452,13982.35022,13,18.57168302,1735.833592,0.194755422
115.908,28.8019,370.4851082,16,18.27378504,1723.820115,0.807625168
113.879,27.6345,2600.586538,128,18.00108771,1624.591423,1.836779362
113.949,27.2199,203.6594161,193,16.99742604,1641.653904,4.125697654
114.058,27.5722,271.4179541,676,16.69219785,1668.564618,4.970285257
113.856,27.8229,644.6102638,377,17.63805661,1638.14543,2.525098876
113.718,27.5141,355.3060133,273,17.71733618,1611.285962,2.480128658
117.741,28.9371,141.1756853,296,17.7492116,1929.593423,3.60872127
118.266,28.3622,563.8026858,143,18.03363093,1898.726039,3.203084222
117.934,28.4035,334.9065682,87,17.63927066,1945.405882,4.092872755
117.632,28.5112,287.9949194,142,18.34049379,1942.530076,2.873848139
116.78,29.241,286.881343,55,18.17298144,1767.730609,0.794389131
117.701,28.1075,176.9441087,180,17.51181084,1967.000812,5.008559273
117.003,28.7016,310.3610331,98,18.51421142,1875.006348,1.248463816
117.775,29.3242,106.1073571,215,17.23862682,1887.506121,3.198018739
118.047,28.4933,1726.101779,176,18.91087711,1905.218964,1.06345959
117.404,28.4491,213.7619688,46,18.58963476,1932.138756,2.137771627
116.608,28.6799,357.3864954,21,18.64646876,1820.41187,0.384568695
118.157,28.7568,299.3636419,442,17.62829477,1912.107685,3.497588297
114.666,27.8419,200.0211313,76,17.94405875,1703.072092,1.853614389
114.995,27.8479,517.7945688,47,18.42302595,1712.104767,1.030420754
115.812,28.1099,376.6567398,28,18.58819944,1775.980777,1.043980791
115.167,28.7121,163.3059152,54,17.17985066,1732.408951,3.693025029
115.293,28.362,304.9087846,28,18.44296203,1731.753276,0.689601117
115.226,28.943,88.43838842,122,16.0970792,1714.661457,5.823723901
114.849,28.1962,254.7535525,101,18.2095155,1729.387438,1.487305423
114.358,28.6126,74.85195593,594,16.33135174,1757.512005,4.490693092
114.324,28.2065,284.0960906,193,17.30038528,1721.596076,2.881769196
114.763,28.4521,131.0365864,144,17.56869924,1747.227538,2.864033311
114.279,27.837,442.7778984,107,17.49736352,1684.133334,2.67861959
115.411,27.9996,377.6078452,28,18.6180878,1741.865107,0.788498588
117.186,28.1886,218.2048538,51,18.33831116,1936.703939,3.030298854
116.909,28.3177,350.8695419,36,18.86438802,1894.026999,0.734447304
117.045,28.2441,2098.47528,40,19.12807823,1907.661836,0.31731685
122.773,40.8225,415.212201,19,8.572822153,690.8369128,1.272883758
123.096,41.1194,3114.664996,109,8.500274112,706.4211841,1.170597353
122.941,40.9834,287.9528482,137,8.485001744,700.9909837,1.362645866
122.433,41.3388,216.738721,3,9.056512605,607.5262164,0.039435604
123.076,41.0443,3312.444911,294,8.054215778,720.684316,2.699650332
122.923,41.131,2859.791612,25,8.892476874,678.1891922,0.297651973
123.334,40.395,91.6119844,266,7.794092123,788.212866,2.864058505
124.166,41.1977,68.95573111,617,6.230492486,848.72761,3.799294914
125.276,41.2537,64.54476921,736,5.822971116,902.633859,4.079391874
123.868,41.3231,934.9749366,228,6.992622553,793.9396992,3.418437629
123.817,41.0949,90.28670624,486,6.299902163,833.2675793,4.155321916
123.696,41.2188,1268.234571,137,7.53798019,778.7235369,3.119956367
123.709,41.4217,643.9412905,192,7.582369578,754.596384,2.050808419
120.802,41.8593,99.00409898,225,8.122165845,471.6365739,1.535207502
120.287,41.3491,107.6195243,419,8.246813428,510.1341998,2.195729657
119.619,41.8344,93.76994408,738,7.04894883,466.683065,1.826456234
119.763,41.1357,154.2509697,304,8.286264647,535.6574686,2.013212392
119.258,40.9717,164.5972486,675,8.055983236,577.7494665,2.521411103
120.282,41.5601,358.9004701,306,8.522253071,476.2575304,1.409172098
120.533,41.5779,949.4921367,309,8.591999838,480.9047678,1.721472229
121.512,38.9846,3188.077033,15,10.85001493,620.6267322,1.281786325
121.849,39.2478,789.3212462,116,10.53627671,628.8160216,1.023416406
121.246,38.8566,732.1745584,30,11.17037861,610.9890346,1.366211106
122.282,39.6034,240.7377333,53,9.742709282,653.7031955,1.103102473
121.565,38.9048,15520.85489,8,11.10536138,620.0227006,1.100003223
121.771,39.7053,233.2445168,18,9.952928628,625.3437433,1.092769463
121.615,38.9093,10537.29288,93,11.02515839,623.6431152,0.939155215
121.68,38.8976,6793.635011,68,11.01432357,626.2018494,1.171077964
122.931,39.838,186.0812984,41,9.159074531,714.5043091,1.631957631
123.842,39.9605,256.8234278,6,9.226229759,831.4259013,0.723726919
124.053,40.5807,85.15637626,114,7.684879123,871.0620244,2.567710233
124.919,40.761,54.57279356,387,7.027016769,938.6460858,3.229152272
124.318,40.1773,2224.928631,49,8.756509849,902.6003297,1.603228067
124.295,40.2428,291.7985534,38,8.597787571,901.3657705,1.933328348
124.287,40.0482,2395.197554,1,9.218002001,890.0697018,0.555843697
124.142,41.9317,392.3440925,143,7.203026196,721.2681302,1.569055959
124.16,41.6737,49.7519126,286,6.652971987,772.5036684,2.454787671
124.912,42.1105,60.85981785,284,5.436578492,769.4447864,2.468711286
123.902,41.9398,1302.708441,117,7.418894294,700.6827605,1.154869015
123.792,41.7854,1290.537618,88,7.843524325,706.5091181,0.697980711
124.829,41.6228,50.57510039,427,5.606331559,832.7629892,2.972056241
123.931,41.8101,2036.272046,113,7.660412053,717.3635875,0.718940264
121.682,42.1645,87.81130201,322,7.86695877,483.4914083,1.141334157
121.628,41.9551,3448.6268,161,8.442774662,490.6179779,0.667595902
121.43,41.7504,564.7425265,88,8.754507397,499.9762309,0.676511031
121.728,41.9924,1494.004848,198,8.007384536,500.7489865,1.964960655
121.615,42.0342,2692.970373,124,8.307445596,483.1606861,0.583828282
121.819,42.0554,544.3287618,203,7.738351199,503.498737,1.59770764
122.461,42.5161,92.10881523,113,7.740690021,487.3133442,0.389692882
119.821,40.7085,142.8014432,468,8.611544218,590.4316295,2.582443109
120.603,40.865,398.9959356,224,9.292385066,549.5366165,1.690783144
120.9,40.7319,1541.35057,10,9.919741811,553.4167929,0.781446366
120.767,41.0317,181.2216469,136,9.252118946,536.3833871,1.558393491
120.026,40.2879,189.0787507,64,10.16398738,590.9470487,1.482778947
120.467,40.5815,227.8017509,41,9.971057593,561.8327245,1.089811876
121.852,41.5381,252.2393268,10,8.841404986,547.1985173,1.023565191
121.073,41.1516,3602.779954,33,9.365046665,533.1404279,1.414415376
122.248,41.7895,179.4152298,18,8.761450242,544.5895455,0.22713782
121.301,41.1684,173.0898836,53,9.322408517,541.6350384,0.735183221
121.175,41.1252,10330.73245,6,9.594964671,534.8516098,0.615179954
121.158,41,497.9617976,17,9.62574175,542.2956645,0.479950316
121.292,41.5283,123.0560166,47,8.703327873,520.3825599,1.51519147
123.177,41.2593,12128.03592,24,8.779302025,695.0904826,0.12353831
123.314,41.4192,303.9331113,33,8.456611463,698.4611705,0.730925696
123.412,41.1474,237.7047214,84,7.845969674,751.559286,2.736145074
123.22,41.1826,867.6519054,110,8.419814489,715.0190113,1.316233634
123.201,41.0444,152.1659624,265,7.711821945,741.5451427,2.171581643
123.083,41.3185,482.3185072,17,8.826012515,678.159068,0.179268806
123.333,41.2799,559.0312267,61,8.504937386,714.9695734,1.15564756
122.062,40.9187,266.3170848,3,9.34540683,605.6778251,0.069157441
121.938,41.1735,117.2161358,1,9.294283091,579.6951669,0.044331752
122.009,41.1931,2824.626457,3,9.263403958,583.6508379,0.035778023
121.988,41.1373,2034.112338,4,9.299868743,585.9917698,0.038053072
123.506,41.859,7536.933336,61,8.160755939,665.0332799,0.378997191
123.233,42.406,149.4147113,97,7.715708141,563.3850698,0.601520117
123.383,41.7436,12177.13165,34,8.443135564,664.3666412,0.131441265
123.42,41.8571,13251.44853,52,8.283689373,654.6478684,0.20295517800000001
123.621,41.7623,987.609812,53,8.060696091,690.9697749,0.62876835
123.262,42.7564,128.4681263,60,7.490300334,528.8944613,0.390717834
122.739,41.5507,270.5354993,9,8.861309267,616.4426697,0.10187385
123.491,42.0329,760.8076234,57,8.034969319,638.3635795,0.386154335
123.494,41.7917,13083.92362,39,8.320511526,670.6528665,0.280265945
123.413,41.5808,671.4784224,53,8.408160126,689.2880229,0.369842927
123.114,41.6712,2850.840082,25,8.649953905,643.0725085,0.146503604
122.852,42.0069,171.3621777,22,8.445180704,572.4779833,0.127992423
123.252,41.8954,2132.857691,32,8.40211353,629.9208275,0.120631661
123.933,42.9909,164.5369273,105,7.087006343,568.3371565,0.414275767
123.575,42.4318,784.5972902,77,7.49267308,595.0868136,0.610062137
124.27,42.46,163.7908052,249,6.712464173,660.7337057,1.687676131
124.265,42.518,175.6066935,139,6.75547638,651.9547176,1.589200444
123.913,42.2078,144.6865945,197,7.205128165,661.7293713,1.202021633
124.726,42.7039,83.88530913,279,5.918001249,676.4384914,1.821439464
123.846,42.2457,2188.176679,154,7.493202132,645.4917881,1.120443089
122.156,40.2652,1529.821077,16,9.442884766,640.0046521,0.670821018
122.559,40.6391,378.6458349,65,8.653282882,676.4917565,1.219386793
122.457,40.2267,187.2657376,199,8.357256791,685.9451728,2.578406356
122.359,40.6278,586.4688529,7,9.352168676,643.464409,0.060182252
122.243,40.5831,792.7889676,5,9.429376658,634.8486399,0.094152354
122.25,40.6994,6678.136072,2,9.392354682,631.1931631,0.048263733
102.447,40.1278,0.316690323,1385,8.624423287,123.3600824,1.045580976
105.026,39.509,2.213771862,1244,8.709221894,154.7790975,0.757774736
100.188,41.6577,0.405852374,1002,8.832255353,62.77070876,0.55353139
106.663,40.5462,24.54693699,1047,8.619417049,151.3776039,0.775417227
107.025,40.8763,126.7176869,1015,8.6672735930000009,142.4243643,0.182220632
107.429,40.9229,246.5773137,1019,8.509150995,157.3360124,0.198864519
106.411,41.5228,2.195666881,1436,6.799570226,139.9532155,1.184567912
109.095,40.8976,34.35156412,1072,7.11453307,273.6944467,1.562585073
108.462,41.8227,4.915632173,1522,5.558994765,206.0663306,0.873516389
108.057,41.0364,90.17067117,1021,8.294003106,184.3444474,0.14199774
109.933,41.7659,91.48441956,1605,4.114049292,281.1064664,0.63265636
110.283,41.9314,3.976778177,1382,4.964920599,260.0293674,0.716530705
110.201,40.5747,1047.576214,1018,7.419098824,347.9425225,2.226829192
110.141,41.1114,23.82161019,1535,4.413190541,351.8048081,1.480262752
109.624,40.6082,358.3816061,1008,7.685980414,312.2418608,1.778891609
109.75,40.6851,2484.429776,1073,7.511539686,313.6820762,1.600314357
109.933,40.646,1882.550022,1077,7.647393494,322.6763691,0.904254685
110.28,40.7458,32.02568741,1368,5.41315189,378.2550613,2.776933612
110.682,40.5171,100.7600879,993,7.254690295,375.1086935,1.610280948
120.029,44.1939,18.1913125,470,5.32426737,391.9068249,1.282895833
120.145,42.4221,54.35639007,630,6.948597829,425.7069435,1.307038648
118.928,43.681,15.60290141,661,5.035825237,393.208059,1.8891172
119.264,44.1971,42.92431458,716,4.158194773,407.4398351,2.528629641
118.978,42.1871,937.0055016,707,7.053188039,425.4478974,1.474462892
118.637,41.8963,86.51845079,868,5.418947529,499.8554375,3.577987617
117.346,43.2415,9.841285786,1156,1.797537531,419.5125082,2.080990794
118.1,43.7545,49.62831247,972,3.752040115,394.7749708,2.444460592
118.89,41.5619,111.606549,794,6.492575879,520.9675354,2.801242406
118.608,42.4009,124.5618867,796,5.526484422,432.3154924,2.571433997
119.241,42.9662,28.07201784,623,6.38451048,390.7349771,1.099117757
119.237,42.1791,304.7046951,503,7.477768475,417.8347496,1.454048723
109.851,40.2132,39.82998731,1264,7.762678569,350.7496945,0.710782007
109.744,39.8273,265.3490938,1475,6.773294691,390.3039583,0.907257833
107.74,39.2739,7.988590647,1349,7.784494794,267.1016202,0.782238752
107.577,38.2696,7.587392112,1350,8.32209827,302.0872003,0.387457539
108.201,40.2017,5.897999601,1283,8.046798189,247.6564407,0.602755446
109.819,39.6425,330.6281165,1317,7.251862386,394.1105234,1.22604055
108.879,38.6306,13.60777898,1309,7.941769125,370.1025214,0.382733709
109.694,39.4163,45.19596107,1378,7.362025074,396.5048964,0.932021006
110.873,39.786,47.58702412,1171,7.709979597,416.322459,1.342233599
111.888,40.3258,47.10842072,1435,6.493352125,411.898631,1.807699103
111.552,40.8675,2240.490356,1210,5.449487587,387.781034,3.134085528
111.693,39.8815,27.32394563,1470,6.45992837,437.3469866,2.213504235
111.936,40.7841,882.1365005,1125,6.702285628,366.1091725,1.010358651
111.223,40.6826,95.17352383,1014,6.587557475,382.6842053,2.274314583
111.304,40.354,118.1112696,1027,7.868273963,385.4007416,0.339873495
111.168,41.1076,20.47148845,1712,3.461205661,399.1566365,2.01570447
111.837,40.9666,1059.035604,1364,4.900993281,385.7569756,3.174169436
111.639,40.7164,2540.059021,1069,7.25142387,364.9851775,0.250098292
123.158,48.6282,23.28195068,395,1.688166177,537.8300408,1.918375268
119.499,49.5764,2.902248107,652,-0.985367041,398.904259,1.007711735
120.609,51.5955,2.364636426,920,-4.029203794,465.8121412,2.747770634
123.788,50.3311,3.261007208,633,-1.125836314,560.3400876,2.106380604
120.056,48.4861,7.582256374,775,-1.382079074,434.6698194,1.347108538
121.778,51.3784,3.570493282,981,-4.756605994,520.7123146,2.518684118
120.005,49.2543,274.5607295,613,-1.07742626,398.2206538,0.584041246
117.549,49.5351,298.5896674,685,-0.101202549,354.3242245,0.912790058
124.458,49.0986,22.06895887,259,1.076927229,547.605809,1.089439046
116.778,48.6256,1.541912352,576,1.105606146,304.1907432,0.596352392
118.597,48.421,1.836010827,751,0.045592919,360.005197,0.604412259
121.5,49.3041,9.213200781,1045,-2.087052209,504.058944,2.26344947
117.642,49.4305,333.8922894,618,0.061234409,347.1260885,1.296904852
121.912,47.732,19.01636705,779,1.514987845,520.0989626,2.724372351
119.534,45.4946,237.3109855,951,0.937792787,433.3303444,1.364818184
121.312,43.7253,71.56912932,228,7.308363488,369.211504,0.124771137
122.275,43.6491,205.6001402,172,7.216706317,400.3544708,0.103306972
122.682,43.1833,27.90866073,203,7.229156201,459.5320628,0.175243872
122.487,44.0465,41.74293476,159,6.854567456,400.3361116,0.126925794
121.555,42.7982,32.07079937,364,7.449584228,430.7797044,0.558819524
120.93,42.9621,46.16974395,324,7.497646695,399.0140985,0.335504572
120.592,44.8012,15.26689176,426,4.842946348,405.5716636,1.481866826
106.844,39.6825,698.7124109,1168,9.241190848,188.9792897,2.666527832
106.918,39.2737,97.80639795,1262,9.356078699,200.2508587,1.033048123
106.7,39.5321,616.3986668,1109,9.773793597,178.1806615,1.033917966
113.057,41.5183,27.19055279,1497,3.827815301,345.2211562,1.230666687
113.246,40.9492,53.39077507,1296,4.760021987,387.0868109,1.545591651
112.457,41.4177,20.52991333,1848,3.190641993,366.1000875,1.569910703
113.295,40.5501,72.95007981,1329,5.02106407,424.0560081,2.016284806
114.15,41.9659,37.66445778,1441,3.376602155,340.1180593,1.03407865
113.165,41.0675,815.8005034,1362,4.888545706,369.07923,0.853041436
112.537,40.4956,34.75016102,1215,5.151408378,421.4589993,2.475231551
113.608,41.7166,40.85493466,1489,3.98179315,334.3644501,0.946060997
111.576,42.2873,5.380322137,1253,5.019705015,245.2305199,0.751176156
113.762,40.9419,47.62716805,1312,4.760275656,401.7010552,1.878465575
112.432,40.9497,27.70703978,1542,3.840863982,405.5214703,2.730861888
114.892,44.2565,1.404533662,1153,1.718618883,276.3381002,0.721141963
117.76,45.8063,1.549072938,943,0.766964698,354.335189,0.835635494
116.478,42.1792,26.72134515,1250,2.170434753,438.7116923,1.142744331
112.028,43.4123,18.9663284,1000,5.277092258,168.8459069,0.399495628
112.908,42.878,2.772953805,994,4.888868549,220.1456026,0.577212948
113.144,44.0224,0.982587232,925,3.477233374,202.8462752,0.595372276
115.286,41.8937,31.99197422,1459,2.859083461,405.3912898,1.078365283
117.796,44.7185,4.418815785,1047,1.69930909,379.6843166,1.109274882
116.136,44.0727,23.67474616,1010,2.325623555,323.4003144,0.908786026
114.106,42.3526,5.33044094,1272,3.791282274,299.8388809,0.940969934
115.93,42.6618,6.844867292,1306,2.052734175,376.1638077,0.515369487
115.014,42.5397,6.871120711,1251,3.026348499,332.1380057,0.763048393
120.344,47.1522,4.35274183,1442,-1.84871334,508.7210206,2.901180675
121.065,46.3638,17.12163662,601,2.238488002,477.7944799,2.231278986
121.103,45.2613,16.23110794,364,4.662083412,412.1815829,1.216799779
121.513,45.6161,45.96503274,370,4.945781813,431.2545786,1.315477373
122.412,46.0171,143.5729167,297,5.384784295,444.1033064,0.696555874
122.368,46.7839,28.6661684,278,4.060415628,479.0792309,1.293078567
106.343,35.5176,76.5173309,1903,6.020488514,572.3483786,4.276520288
106.062,35.5842,108.9997394,2099,5.917097028,538.7150905,3.006051535
106.648,35.9652,63.3278332,1617,8.10392213,493.5449624,2.131874778
105.715,35.9332,101.3523222,2049,6.824037268,447.238581,2.356738754
106.255,36.1258,170.7225082,1692,7.406455349,458.4431495,2.574154354
106.326,39.0815,314.5478295,1518,8.254166615,214.3737703,3.343220815
106.649,39.1795,167.8703101,1118,8.967422195,205.0936741,2.349775798
106.528,38.8819,132.7404852,1112,9.245046189,204.0386712,1.654429686
106.215,37.3655,79.00146662,1745,9.091722851,279.7314485,1.469832794
106.258,37.735,324.1051438,1216,9.895751096,233.2483602,0.691988596
105.951,37.9404,127.9995989,1103,9.809779294,207.6343639,1.21409123
106.253,36.9781,72.51526109,1722,8.638484855,335.2565228,2.101387884
107.056,37.6245,24.30549272,1553,8.480998976,321.4580837,1.118923048
106.248,38.6834,284.6460935,1112,8.945926714,208.4537085,2.520772485
106.192,38.4629,2324.904233,1134,10.09166742,187.4401418,0.219449272
106.542,37.9861,99.49938078,1346,9.366736999,242.6978443,0.902580108
106.023,38.5414,507.9711213,1148,8.77670534,208.8878244,2.955737599
106.487,38.4652,1253.043553,1110,9.903007847,202.2398039,0.66675154
106.088,38.2969,348.3036415,1130,9.741382548,197.8927402,1.191614208
105.791,36.5163,66.76742679,1873,7.776246094,374.2704551,2.471276841
105.134,37.2864,74.48305861,1807,8.340502306,247.463675,2.027051397
105.664,37.3139,101.911475,1285,9.334866987,246.5110078,1.285366589
100.524,32.9308,4.968239307,4365,0.524140387,754.5434333,5.360122354
99.3948,33.4823,2.765474435,4589,-2.192947905,650.4551232,3.249696071
100.135,34.0237,5.761998691,4365,-2.023995541,626.9407348,4.504940633
100.998,33.487,3.62061278,4158,-0.36578346900000003,735.9593817,5.231153117
98.2292,34.8104,0.59195531,4300,-3.167135887,454.777236,2.118212133
99.7716,34.5105,4.31349416,4508,-2.607206431,558.2353048,5.687976695
99.9912,37.4703,4.215181141,3601,-1.333188151,468.8611375,2.299984295
100.781,37.079,8.461618116,3317,0.104514347,507.010678,3.086392239
101.731,37.4541,21.6941627,3323,-1.121181387,558.378792,7.051441895
99.7202,38.3085,3.491942446,3382,-3.213449392,481.9466578,5.81746996
102.156,36.8421,100.714965,3194,2.677899569,499.8136998,6.145871284
102.211,36.0805,74.26530973,3234,4.634788476,479.9243739,6.350577838
102.429,36.486,97.23919832,1983,4.777519325,462.8140959,5.232744571
102.767,36.138,171.3854377,2212,6.617030481,435.6190489,5.164999916
102.004,36.4044,159.9042288,2499,4.852933245,464.5507717,5.110536222
102.467,35.7179,73.60866798,2866,3.770411372,517.6536726,7.97280819
100.033,36.4627,8.031171176,3574,1.5937822720000001,407.2718088,2.770283427
101.433,35.9986,30.05718633,2558,3.443105461,480.2152565,6.397738228
100.917,35.6896,10.8062619,3361,2.419581446,469.0956818,3.687982488
100.588,35.0746,12.84892325,3673,0.706315957,502.6995786,4.848493802
99.7347,35.5259,6.246643375,3908,-0.860660353,455.3329893,5.037543453
96.9958,37.7191,3.175895151,4238,-0.494119528,305.4340976,3.168833377
97.1519,36.1741,1.509576171,2871,1.525502264,259.9825084,3.717376936
92.616,35.5323,1.861860325,4821,-1.451099693,270.9172897,2.824189033
92.1872,38.1776,0.387542564,2763,2.708895274,93.2777051,1.720480401
98.4472,38.0499,0.906331784,4227,-3.678997164,424.2167733,4.585332455
98.2044,36.8078,2.567912303,3187,2.972731111,268.7102239,3.343661044
